"run_id","classifier","cone_projection","xzero_prediction","source_class","source_class_name","target_class","target_class_name","target_class_conf_std","target_class_conf_mean","original_class_conf_std","original_class_conf_mean","fid","target_class_validity","original_class_validity","lp_norm_1","lp_norm_1_5","lp_norm_2","lpips","oracle_MNR-RN50","oracle_tcv_MNR-RN50","oracle_AlexNet (pretrained)","oracle_tcv_AlexNet (pretrained)","oracle_AlexNet (random init)","oracle_tcv_AlexNet (random init)","oracle_UnetEncoder","oracle_tcv_UnetEncoder","oracle_ConvNeXt-L","oracle_tcv_ConvNeXt-L","oracle_SIMCLR","oracle_tcv_SIMCLR","oracle_SwinTFL","oracle_tcv_SwinTFL"
"run_burrito(965)_to_tiger(292)","ConvNeXtLClassifier","false","false","965","burrito","292","tiger","0.0007247322937473655","0.0007701115682721138","0.09802421182394028","0.16298611462116241","1.9618676900863647","0","0.7999999523162842","854295.25","5301.3447265625","460.9984130859375","0.2110058218240738","0.03999999910593033","0","0.11999999731779099","0","0","0","0.5199999809265137","0","1","0","0","0","0.699999988079071","0"
"run_burrito(965)_to_golden-retriever(207)","ConvNeXtLClassifier","false","false","965","burrito","207","golden retriever","0.007639565505087376","0.0026534392964094877","0.09957335889339447","0.15626464784145355","1.887154221534729","0","0.7199999690055847","855161.375","5305.68603515625","461.31414794921875","0.21165543794631958","0.03999999910593033","0","0.11999999731779099","0","0","0","0.47999998927116394","0","1","0","0","0","0.7199999690055847","0"
"run_burrito(965)_to_Labrador-retriever(208)","ConvNeXtLClassifier","false","false","965","burrito","208","Labrador retriever","0.014992831274867058","0.0029821800999343395","0.10161823779344559","0.1554897576570511","1.945185661315918","0.019999999552965164","0.6800000071525574","854131.1875","5300.54150390625","460.9671936035156","0.21233871579170227","0.05999999865889549","0","0.14000000059604645","0","0","0","0.4399999976158142","0","1","0.019999999552965164","0","0","0.699999988079071","0"
"run_burrito(965)_to_guacamole(924)","ConvNeXtLClassifier","false","false","965","burrito","924","guacamole","0.07540788501501083","0.048723600804805756","0.09743243455886841","0.16024275124073029","1.7912113666534424","0.17999999225139618","0.7400000095367432","856959.1875","5316.07861328125","462.1527099609375","0.21085180342197418","0.03999999910593033","0","0.11999999731779099","0.05999999865889549","0","0","0.4399999976158142","0.03999999910593033","1","0.17999999225139618","0","0","0.7199999690055847","0.09999999403953552"
"run_burrito(965)_to_carbonara(959)","ConvNeXtLClassifier","false","false","965","burrito","959","carbonara","0.015637170523405075","0.006369630806148052","0.10189822316169739","0.1448947787284851","1.9010504484176636","0.03999999910593033","0.6800000071525574","855411.9375","5306.90771484375","461.4185791015625","0.2131427526473999","0.05999999865889549","0.05999999865889549","0.11999999731779099","0.03999999910593033","0","0","0.47999998927116394","0.019999999552965164","1","0.03999999910593033","0","0.019999999552965164","0.6800000071525574","0"
"run_burrito(965)_to_alp(970)","ConvNeXtLClassifier","false","false","965","burrito","970","alp","0.002619741018861532","0.0015120003372430801","0.08505352586507797","0.1528017669916153","1.8311574459075928","0","0.7999999523162842","855690.125","5310.01318359375","461.7382507324219","0.2102331668138504","0.03999999910593033","0","0.14000000059604645","0","0","0","0.5199999809265137","0","1","0","0","0","0.7599999904632568","0"
"run_burrito(965)_to_cliff(972)","ConvNeXtLClassifier","false","false","965","burrito","972","cliff","0.0008919727988541126","0.0012344890274107456","0.08794548362493515","0.14194564521312714","1.8315755128860474","0","0.7400000095367432","855817.875","5310.43994140625","461.7726745605469","0.21183165907859802","0.03999999910593033","0","0.14000000059604645","0","0","0","0.4599999785423279","0","1","0","0","0","0.699999988079071","0"
"run_burrito(965)_to_volcano(980)","ConvNeXtLClassifier","false","false","965","burrito","980","volcano","0.10400243103504181","0.03274955600500107","0.09332184493541718","0.15546107292175293","1.7436562776565552","0.07999999821186066","0.699999988079071","857264.375","5317.5224609375","462.2609558105469","0.21293744444847107","0.03999999910593033","0","0.09999999403953552","0","0","0","0.5","0","1","0.07999999821186066","0","0","0.7400000095367432","0"
"run_burrito(965)_to_pizza(963)","ConvNeXtLClassifier","false","false","965","burrito","963","pizza","0.037798650562763214","0.0154991140589118","0.097374826669693","0.13348092138767242","1.8340579271316528","0.09999999403953552","0.6800000071525574","857104.9375","5317.89453125","462.34857177734375","0.21109285950660706","0.05999999865889549","0","0.11999999731779099","0","0","0","0.4599999785423279","0","1","0.09999999403953552","0","0","0.6599999666213989","0"
"run_burrito(965)_to_burrito(965)","ConvNeXtLClassifier","false","false","965","burrito","965","burrito","0.11058398336172104","0.24932409822940826","0.11058398336172104","0.24932409822940826","1.6398937702178955","0.9599999785423279","0.9599999785423279","857732.875","5318.75390625","462.2518615722656","0.20873408019542694","0.03999999910593033","0.03999999910593033","0.14000000059604645","0.11999999731779099","0","0","0.5399999618530273","0.5199999809265137","1","0.9599999785423279","0","0","0.9199999570846558","0.8999999761581421"
"run_cheetah(293)_to_leopard(288)","ConvNeXtLClassifier","false","true","293","cheetah","288","leopard","0.18823683261871338","0.5635789632797241","0.057046812027692795","0.053650274872779846","0.36412644386291504","0.9599999785423279","0.03999999910593033","1412566.5","8259.3291015625","678.716552734375","0.23604938387870789","0.03999999910593033","0","0.14000000059604645","0.14000000059604645","0","0","0.2800000011920929","0.25999999046325684","1","0.9599999785423279","0","0","0.4599999785423279","0.41999998688697815"
"run_cheetah(293)_to_tiger(292)","ConvNeXtLClassifier","false","true","293","cheetah","292","tiger","0.2653058171272278","0.38596969842910767","0.12275475263595581","0.1095295175909996","0.4348844289779663","0.699999988079071","0.25999999046325684","1425374.25","8313.349609375","681.6229248046875","0.2656504511833191","0.19999998807907104","0","0.14000000059604645","0","0","0","0.25999999046325684","0.019999999552965164","1","0.699999988079071","0","0","0.3400000035762787","0.05999999865889549"
"run_cheetah(293)_to_golden-retriever(207)","ConvNeXtLClassifier","false","true","293","cheetah","207","golden retriever","0.27607595920562744","0.3863203525543213","0.10308534651994705","0.14693310856819153","0.673268735408783","0.699999988079071","0.23999999463558197","1372600.75","8017.86376953125","658.4298706054688","0.22845207154750824","0.2199999988079071","0","0.2199999988079071","0","0","0","0.23999999463558197","0","1","0.699999988079071","0","0","0.23999999463558197","0"
"run_cheetah(293)_to_Labrador-retriever(208)","ConvNeXtLClassifier","false","true","293","cheetah","208","Labrador retriever","0.2614927589893341","0.28476396203041077","0.12353501468896866","0.18660706281661987","0.7702135443687439","0.47999998927116394","0.5","1376334.25","8039.94091796875","660.1893920898438","0.24488632380962372","0.41999998688697815","0","0.3999999761581421","0","0","0","0.5","0","1","0.47999998927116394","0","0","0.5","0.019999999552965164"
"run_cheetah(293)_to_guacamole(924)","ConvNeXtLClassifier","false","true","293","cheetah","924","guacamole","0.26721224188804626","0.4333781599998474","0.11788857728242874","0.1683405488729477","0.6199522614479065","0.7199999690055847","0.2199999988079071","1375476.5","8028.53955078125","658.8812255859375","0.23066923022270203","0.17999999225139618","0","0.19999998807907104","0","0","0","0.2199999988079071","0","1","0.7199999690055847","0","0","0.23999999463558197","0"
"run_cheetah(293)_to_carbonara(959)","ConvNeXtLClassifier","false","true","293","cheetah","959","carbonara","0.3104521930217743","0.49691900610923767","0.12930427491664886","0.15434911847114563","0.6482663154602051","0.699999988079071","0.29999998211860657","1375000.5","8029.4365234375","659.095458984375","0.2297927290201187","0.23999999463558197","0","0.23999999463558197","0","0","0","0.2800000011920929","0","1","0.699999988079071","0","0","0.29999998211860657","0"
"run_cheetah(293)_to_alp(970)","ConvNeXtLClassifier","false","true","293","cheetah","970","alp","0.27611666917800903","0.3365246653556824","0.12990207970142365","0.17258073389530182","0.7657213807106018","0.5999999642372131","0.3799999952316284","1387370.25","8118.62548828125","667.5381469726562","0.24581046402454376","0.3799999952316284","0","0.29999998211860657","0","0","0","0.3400000035762787","0","1","0.5999999642372131","0","0","0.3999999761581421","0.019999999552965164"
"run_cheetah(293)_to_cliff(972)","ConvNeXtLClassifier","false","true","293","cheetah","972","cliff","0.24379035830497742","0.21523024141788483","0.1216859444975853","0.20264847576618195","0.5719824433326721","0.35999998450279236","0.5600000023841858","1388465","8119.67333984375","667.2138671875","0.2358063906431198","0.47999998927116394","0","0.47999998927116394","0","0","0","0.5199999809265137","0","1","0.35999998450279236","0","0","0.5799999833106995","0.019999999552965164"
"run_cheetah(293)_to_volcano(980)","ConvNeXtLClassifier","false","true","293","cheetah","980","volcano","0.3049981892108917","0.5180565118789673","0.09598604589700699","0.1329423487186432","0.5592970252037048","0.7599999904632568","0.23999999463558197","1373305.5","8025.7412109375","659.302490234375","0.22872954607009888","0.17999999225139618","0","0.19999998807907104","0","0","0","0.2199999988079071","0","1","0.7599999904632568","0","0","0.23999999463558197","0"
"run_cheetah(293)_to_pizza(963)","ConvNeXtLClassifier","false","true","293","cheetah","963","pizza","0.31286853551864624","0.29728516936302185","0.12491161376237869","0.18166330456733704","0.4104712903499603","0.5","0.4399999976158142","1393541.25","8130.61279296875","666.9354858398438","0.23778341710567474","0.3999999761581421","0","0.3799999952316284","0","0","0","0.3799999952316284","0","1","0.5","0","0","0.4599999785423279","0"
"run_cheetah(293)_to_burrito(965)","ConvNeXtLClassifier","false","true","293","cheetah","965","burrito","0.24334518611431122","0.2885351777076721","0.12392160296440125","0.17552150785923004","0.5166053771972656","0.5399999618530273","0.41999998688697815","1389917.5","8109.83544921875","665.2321166992188","0.24432353675365448","0.3400000035762787","0","0.35999998450279236","0","0","0","0.35999998450279236","0","1","0.5399999618530273","0","0","0.41999998688697815","0"
"run_Chesapeake-Bay-retriever(209)_to_leopard(288)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","288","leopard","0.23062101006507874","0.29543033242225647","0.07276281714439392","0.06181539595127106","1.407509684562683","0.7400000095367432","0.11999999731779099","983623","5917.76904296875","500.51617431640625","0.23074865341186523","0.019999999552965164","0","0.07999999821186066","0","0","0","0.05999999865889549","0.019999999552965164","1","0.7400000095367432","0","0","0.17999999225139618","0.05999999865889549"
"run_Chesapeake-Bay-retriever(209)_to_tiger(292)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","292","tiger","0.24767807126045227","0.27899089455604553","0.0678219199180603","0.05123862996697426","1.0783025026321411","0.6200000047683716","0.14000000059604645","995395.625","5979.55615234375","504.7268371582031","0.23205825686454773","0","0","0.09999999403953552","0","0","0","0.09999999403953552","0","1","0.6200000047683716","0","0","0.19999998807907104","0.03999999910593033"
"run_Chesapeake-Bay-retriever(209)_to_golden-retriever(207)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","207","golden retriever","0.2571180760860443","0.36285263299942017","0.10274943709373474","0.07316284626722336","1.2354882955551147","0.7400000095367432","0.19999998807907104","986974.375","5942.11669921875","502.5112609863281","0.2155417501926422","0.05999999865889549","0","0.11999999731779099","0.05999999865889549","0","0","0.14000000059604645","0","1","0.7400000095367432","0","0","0.2800000011920929","0.17999999225139618"
"run_Chesapeake-Bay-retriever(209)_to_Labrador-retriever(208)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","208","Labrador retriever","0.24177956581115723","0.3972789943218231","0.07563807815313339","0.07212873548269272","1.0952675342559814","0.85999995470047","0.14000000059604645","995960.3125","5990.91015625","506.2062683105469","0.22385174036026","0.05999999865889549","0","0.07999999821186066","0","0","0","0.11999999731779099","0.05999999865889549","1","0.85999995470047","0","0","0.5399999618530273","0.3999999761581421"
"run_Chesapeake-Bay-retriever(209)_to_guacamole(924)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","924","guacamole","0.2346840798854828","0.26550963521003723","0.09220953285694122","0.07925640791654587","1.6836051940917969","0.6399999856948853","0.17999999225139618","971483.375","5857.5888671875","495.9355773925781","0.2195395827293396","0.05999999865889549","0","0.03999999910593033","0","0","0","0.09999999403953552","0","1","0.6399999856948853","0","0","0.2199999988079071","0"
"run_Chesapeake-Bay-retriever(209)_to_carbonara(959)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","959","carbonara","0.3254510164260864","0.4041082262992859","0.07663879543542862","0.06147892028093338","1.3427847623825073","0.6800000071525574","0.2199999988079071","980442.25","5902.4990234375","499.1844482421875","0.21922199428081512","0.03999999910593033","0","0.07999999821186066","0","0","0","0.17999999225139618","0","1","0.6800000071525574","0","0","0.2199999988079071","0"
"run_Chesapeake-Bay-retriever(209)_to_alp(970)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","970","alp","0.23221199214458466","0.21392953395843506","0.08197924494743347","0.06851816922426224","2.1266918182373047","0.5399999618530273","0.23999999463558197","970350.9375","5863.30517578125","497.2795104980469","0.2270534187555313","0.05999999865889549","0","0.11999999731779099","0","0","0","0.17999999225139618","0","1","0.5399999618530273","0","0","0.23999999463558197","0"
"run_Chesapeake-Bay-retriever(209)_to_cliff(972)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","972","cliff","0.17229758203029633","0.10575798153877258","0.08996648341417313","0.08248322457075119","1.4459911584854126","0.3199999928474426","0.3999999761581421","977881.25","5895.08203125","499.2319030761719","0.2179809957742691","0.14000000059604645","0","0.19999998807907104","0","0","0","0.25999999046325684","0","1","0.3199999928474426","0","0","0.5","0.019999999552965164"
"run_Chesapeake-Bay-retriever(209)_to_volcano(980)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","980","volcano","0.32446780800819397","0.5152484178543091","0.06048369035124779","0.051035087555646896","1.429545283317566","0.8199999928474426","0.07999999821186066","970134.75","5850.97119140625","495.7137145996094","0.21307869255542755","0","0","0","0","0","0","0.09999999403953552","0","1","0.8199999928474426","0","0","0.09999999403953552","0"
"run_Chesapeake-Bay-retriever(209)_to_pizza(963)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","963","pizza","0.30690833926200867","0.3010716736316681","0.09473443031311035","0.09379038214683533","1.0974903106689453","0.5999999642372131","0.29999998211860657","989012","5947.6875","502.3626708984375","0.22554099559783936","0.09999999403953552","0","0.11999999731779099","0","0","0","0.17999999225139618","0","1","0.5999999642372131","0","0","0.2800000011920929","0"
"run_Chesapeake-Bay-retriever(209)_to_burrito(965)","ConvNeXtLClassifier","false","true","209","Chesapeake Bay retriever","965","burrito","0.23672066628932953","0.249688982963562","0.08417131751775742","0.08060051500797272","1.227586269378662","0.6399999856948853","0.23999999463558197","982175.4375","5915.09375","500.3647766113281","0.21963222324848175","0.09999999403953552","0","0.09999999403953552","0","0","0","0.1599999964237213","0","1","0.6399999856948853","0","0","0.3199999928474426","0.019999999552965164"
"run_mashed-potato(935)_to_leopard(288)","ConvNeXtLClassifier","false","true","935","mashed potato","288","leopard","0.24841392040252686","0.2745335102081299","0.1289301961660385","0.14449436962604523","1.127772331237793","0.5799999833106995","0.2800000011920929","759287","4621.6552734375","396.8925476074219","0.2303507924079895","0.11999999731779099","0","0.25999999046325684","0","0","0","0.23999999463558197","0","1","0.5799999833106995","0","0","0.2800000011920929","0"
"run_mashed-potato(935)_to_tiger(292)","ConvNeXtLClassifier","false","true","935","mashed potato","292","tiger","0.20326471328735352","0.21123288571834564","0.12837491929531097","0.09772073477506638","0.6351276636123657","0.5199999809265137","0.25999999046325684","779598.375","4734.748046875","405.76458740234375","0.24531543254852295","0.11999999731779099","0","0.19999998807907104","0","0","0","0.2199999988079071","0","1","0.5199999809265137","0","0","0.3199999928474426","0"
"run_mashed-potato(935)_to_golden-retriever(207)","ConvNeXtLClassifier","false","true","935","mashed potato","207","golden retriever","0.23847034573554993","0.3495185673236847","0.10092976689338684","0.09483124315738678","0.8826353549957275","0.7400000095367432","0.1599999964237213","764565.375","4645.75927734375","398.5676574707031","0.23539821803569794","0.09999999403953552","0","0.1599999964237213","0.019999999552965164","0","0","0.09999999403953552","0","1","0.7400000095367432","0","0","0.1599999964237213","0"
"run_mashed-potato(935)_to_Labrador-retriever(208)","ConvNeXtLClassifier","false","true","935","mashed potato","208","Labrador retriever","0.21530143916606903","0.24250487983226776","0.07901745289564133","0.06883431226015091","0.5874729156494141","0.6200000047683716","0.17999999225139618","779089.3125","4729.9462890625","405.2556457519531","0.24449053406715393","0.17999999225139618","0","0.14000000059604645","0","0","0","0.14000000059604645","0","1","0.6200000047683716","0","0","0.3199999928474426","0.09999999403953552"
"run_mashed-potato(935)_to_guacamole(924)","ConvNeXtLClassifier","false","true","935","mashed potato","924","guacamole","0.25070294737815857","0.42290255427360535","0.11045756191015244","0.0708286240696907","0.31392666697502136","0.7999999523162842","0.09999999403953552","789074.625","4781.76171875","409.08282470703125","0.23693977296352386","0.03999999910593033","0","0.09999999403953552","0.019999999552965164","0","0","0.07999999821186066","0","1","0.7999999523162842","0","0","0.29999998211860657","0.19999998807907104"
"run_mashed-potato(935)_to_carbonara(959)","ConvNeXtLClassifier","false","true","935","mashed potato","959","carbonara","0.261727899312973","0.5407945513725281","0.06609783321619034","0.04642040655016899","0.7341421246528625","0.85999995470047","0.11999999731779099","769050.3125","4673.90478515625","400.81854248046875","0.23138917982578278","0.05999999865889549","0","0.05999999865889549","0.03999999910593033","0","0","0.09999999403953552","0.05999999865889549","1","0.85999995470047","0","0","0.2800000011920929","0.23999999463558197"
"run_mashed-potato(935)_to_alp(970)","ConvNeXtLClassifier","false","true","935","mashed potato","970","alp","0.2278967797756195","0.24273966252803802","0.10478059947490692","0.10847903043031693","0.8841732740402222","0.5399999618530273","0.29999998211860657","763347.8125","4655.93359375","400.4775390625","0.22916975617408752","0.17999999225139618","0","0.2199999988079071","0","0","0","0.25999999046325684","0","1","0.5399999618530273","0","0","0.3400000035762787","0"
"run_mashed-potato(935)_to_cliff(972)","ConvNeXtLClassifier","false","true","935","mashed potato","972","cliff","0.21627382934093475","0.18074026703834534","0.15291613340377808","0.1546020656824112","0.7176821231842041","0.35999998450279236","0.4599999785423279","768269.1875","4679.88134765625","402.1310119628906","0.22891288995742798","0.2199999988079071","0","0.3400000035762787","0","0","0","0.35999998450279236","0","1","0.35999998450279236","0","0","0.5600000023841858","0.05999999865889549"
"run_mashed-potato(935)_to_volcano(980)","ConvNeXtLClassifier","false","true","935","mashed potato","980","volcano","0.276607871055603","0.5409438014030457","0.10548649728298187","0.08289291709661484","0.6843489408493042","0.85999995470047","0.07999999821186066","769091.75","4684.6025390625","402.57806396484375","0.2290208488702774","0.05999999865889549","0","0.05999999865889549","0","0","0","0.07999999821186066","0","1","0.85999995470047","0","0","0.09999999403953552","0"
"run_mashed-potato(935)_to_pizza(963)","ConvNeXtLClassifier","false","true","935","mashed potato","963","pizza","0.22819401323795319","0.33927321434020996","0.06820925325155258","0.046186454594135284","0.2859632074832916","0.7999999523162842","0.09999999403953552","828521.125","5011.3017578125","427.754638671875","0.25532636046409607","0.019999999552965164","0","0.05999999865889549","0","0","0","0.07999999821186066","0","1","0.7999999523162842","0","0","0.11999999731779099","0.05999999865889549"
"run_mashed-potato(935)_to_burrito(965)","ConvNeXtLClassifier","false","true","935","mashed potato","965","burrito","0.24173305928707123","0.42513880133628845","0.0853242576122284","0.03041154332458973","0.18218198418617249","0.7999999523162842","0.019999999552965164","804373.375","4870.76416015625","416.139404296875","0.24777533113956451","0.07999999821186066","0","0.07999999821186066","0.019999999552965164","0","0","0.11999999731779099","0.03999999910593033","1","0.7999999523162842","0","0","0.35999998450279236","0.23999999463558197"
"run_coral-reef(973)_to_leopard(288)","ConvNeXtLClassifier","false","true","973","coral reef","288","leopard","0.2742910385131836","0.38514479994773865","0.15217158198356628","0.11112751811742783","2.093289613723755","0.7199999690055847","0.11999999731779099","1291155","7783.68115234375","654.0631713867188","0.3256836235523224","0.07999999821186066","0","0.05999999865889549","0","0","0","0.1599999964237213","0.019999999552965164","1","0.7199999690055847","0","0","0.1599999964237213","0.05999999865889549"
"run_coral-reef(973)_to_tiger(292)","ConvNeXtLClassifier","false","true","973","coral reef","292","tiger","0.23117579519748688","0.37358662486076355","0.11451685428619385","0.08980400115251541","1.3374853134155273","0.7599999904632568","0.11999999731779099","1302201.125","7834.62744140625","657.2902221679688","0.31142011284828186","0","0","0.05999999865889549","0","0","0","0.09999999403953552","0","1","0.7599999904632568","0","0","0.17999999225139618","0.019999999552965164"
"run_coral-reef(973)_to_golden-retriever(207)","ConvNeXtLClassifier","false","true","973","coral reef","207","golden retriever","0.2831284999847412","0.30828097462654114","0.10753793269395828","0.09274998307228088","1.781951665878296","0.5399999618530273","0.2800000011920929","1286815.75","7761.92919921875","652.7440185546875","0.3078722059726715","0.019999999552965164","0","0.05999999865889549","0","0","0","0.2199999988079071","0","1","0.5399999618530273","0","0","0.3199999928474426","0"
"run_coral-reef(973)_to_Labrador-retriever(208)","ConvNeXtLClassifier","false","true","973","coral reef","208","Labrador retriever","0.25104981660842896","0.2909395396709442","0.10173618048429489","0.08783391863107681","1.787461519241333","0.6800000071525574","0.14000000059604645","1296299.25","7822.84814453125","658.0428466796875","0.31486374139785767","0.07999999821186066","0","0.03999999910593033","0","0","0","0.1599999964237213","0","1","0.6800000071525574","0","0","0.23999999463558197","0.03999999910593033"
"run_coral-reef(973)_to_guacamole(924)","ConvNeXtLClassifier","false","true","973","coral reef","924","guacamole","0.2523491680622101","0.29970547556877136","0.13087807595729828","0.14078733325004578","1.6182161569595337","0.5199999809265137","0.2800000011920929","1291909.375","7789.39404296875","654.7568969726562","0.3091413974761963","0.09999999403953552","0","0.17999999225139618","0","0","0","0.2800000011920929","0","1","0.5199999809265137","0","0","0.3799999952316284","0.019999999552965164"
"run_coral-reef(973)_to_carbonara(959)","ConvNeXtLClassifier","false","true","973","coral reef","959","carbonara","0.26993975043296814","0.48165714740753174","0.12863081693649292","0.08364083617925644","1.5684431791305542","0.7799999713897705","0.14000000059604645","1294488.75","7804.63671875","655.9060668945312","0.3061959147453308","0.03999999910593033","0","0.07999999821186066","0","0","0","0.14000000059604645","0","1","0.7799999713897705","0","0","0.17999999225139618","0.019999999552965164"
"run_coral-reef(973)_to_alp(970)","ConvNeXtLClassifier","false","true","973","coral reef","970","alp","0.22602777183055878","0.3264123499393463","0.14907361567020416","0.09514810144901276","2.360149621963501","0.7199999690055847","0.14000000059604645","1296624.375","7842.19970703125","660.401611328125","0.32098525762557983","0.03999999910593033","0","0.07999999821186066","0","0","0","0.14000000059604645","0.019999999552965164","1","0.7199999690055847","0","0","0.17999999225139618","0.03999999910593033"
"run_coral-reef(973)_to_cliff(972)","ConvNeXtLClassifier","false","true","973","coral reef","972","cliff","0.2318647801876068","0.4793206751346588","0.08817639946937561","0.05436784401535988","1.880663275718689","0.8799999952316284","0.07999999821186066","1310499.625","7916.92138671875","666.0254516601562","0.3217829763889313","0.019999999552965164","0.019999999552965164","0.07999999821186066","0.03999999910593033","0","0","0.03999999910593033","0","1","0.8799999952316284","0","0","0.29999998211860657","0.2199999988079071"
"run_coral-reef(973)_to_volcano(980)","ConvNeXtLClassifier","false","true","973","coral reef","980","volcano","0.29313206672668457","0.5160344243049622","0.11714671552181244","0.11099737137556076","1.8203319311141968","0.7999999523162842","0.1599999964237213","1284516.875","7763.11376953125","653.70849609375","0.3027701675891876","0.019999999552965164","0","0.11999999731779099","0.05999999865889549","0","0","0.14000000059604645","0","1","0.7999999523162842","0","0","0.2199999988079071","0.03999999910593033"
"run_coral-reef(973)_to_pizza(963)","ConvNeXtLClassifier","false","true","973","coral reef","963","pizza","0.2795347571372986","0.28349635004997253","0.15459689497947693","0.13197128474712372","0.9270387291908264","0.5399999618530273","0.3199999928474426","1318984.5","7927.9169921875","664.7981567382812","0.3118644654750824","0.11999999731779099","0","0.14000000059604645","0","0","0","0.2800000011920929","0","1","0.5399999618530273","0","0","0.29999998211860657","0.019999999552965164"
"run_coral-reef(973)_to_burrito(965)","ConvNeXtLClassifier","false","true","973","coral reef","965","burrito","0.24367010593414307","0.2503860592842102","0.09325386583805084","0.09030652791261673","0.9945824146270752","0.5199999809265137","0.23999999463558197","1307996.5","7862.46875","659.46875","0.3069353997707367","0.11999999731779099","0","0.1599999964237213","0","0","0","0.1599999964237213","0","1","0.5199999809265137","0.019999999552965164","0","0.29999998211860657","0.019999999552965164"
"run_alp(970)_to_leopard(288)","ConvNeXtLClassifier","false","true","970","alp","288","leopard","0.2591571807861328","0.3134939968585968","0.10026435554027557","0.08552730083465576","2.1547493934631348","0.6800000071525574","0.17999999225139618","933571.125","5933.99951171875","519.00048828125","0.2446412593126297","0.14000000059604645","0","0.1599999964237213","0","0","0","0.25999999046325684","0","1","0.6800000071525574","0","0","0.25999999046325684","0"
"run_alp(970)_to_tiger(292)","ConvNeXtLClassifier","false","true","970","alp","292","tiger","0.2509382665157318","0.268038809299469","0.09535276889801025","0.07905206829309464","1.3149622678756714","0.5999999642372131","0.19999998807907104","946295.3125","6002.96533203125","524.18017578125","0.23755905032157898","0.1599999964237213","0","0.14000000059604645","0","0","0","0.23999999463558197","0","1","0.5999999642372131","0","0","0.23999999463558197","0"
"run_alp(970)_to_golden-retriever(207)","ConvNeXtLClassifier","false","true","970","alp","207","golden retriever","0.2010098397731781","0.1582803875207901","0.0937272235751152","0.08313940465450287","2.1504476070404053","0.29999998211860657","0.2800000011920929","928926.0625","5910.99462890625","517.602294921875","0.24112600088119507","0.23999999463558197","0","0.1599999964237213","0","0","0","0.29999998211860657","0","1","0.29999998211860657","0.019999999552965164","0","0.4399999976158142","0"
"run_alp(970)_to_Labrador-retriever(208)","ConvNeXtLClassifier","false","true","970","alp","208","Labrador retriever","0.1997259110212326","0.13672000169754028","0.12532095611095428","0.09841591119766235","1.9825650453567505","0.3400000035762787","0.3400000035762787","934771.5","5946.98193359375","520.8271484375","0.24161455035209656","0.2199999988079071","0","0.2199999988079071","0","0","0","0.4399999976158142","0","1","0.3400000035762787","0","0","0.47999998927116394","0.019999999552965164"
"run_alp(970)_to_guacamole(924)","ConvNeXtLClassifier","false","true","970","alp","924","guacamole","0.27508091926574707","0.23784299194812775","0.0828356072306633","0.07907991856336594","1.8032869100570679","0.47999998927116394","0.2199999988079071","935939.125","5949.3017578125","520.3951416015625","0.23810310661792755","0.17999999225139618","0","0.1599999964237213","0","0","0","0.3400000035762787","0","1","0.47999998927116394","0","0","0.3400000035762787","0"
"run_alp(970)_to_carbonara(959)","ConvNeXtLClassifier","false","true","970","alp","959","carbonara","0.31003254652023315","0.3174131214618683","0.1053859144449234","0.10374461114406586","1.8061727285385132","0.5600000023841858","0.29999998211860657","933812.25","5936.5166015625","519.4344482421875","0.23118413984775543","0.14000000059604645","0","0.14000000059604645","0","0","0","0.29999998211860657","0","1","0.5600000023841858","0","0","0.35999998450279236","0"
"run_alp(970)_to_alp(970)","ConvNeXtLClassifier","false","true","970","alp","970","alp","0.2074631005525589","0.6638022661209106","0.2074631005525589","0.6638022661209106","0.843786895275116","0.9799999594688416","0.9799999594688416","965962.875","6136.20068359375","536.3477172851562","0.23222200572490692","0.25999999046325684","0.23999999463558197","0.25999999046325684","0.25999999046325684","0","0","0.5999999642372131","0.5799999833106995","1","0.9799999594688416","0","0","0.7199999690055847","0.7199999690055847"
"run_alp(970)_to_cliff(972)","ConvNeXtLClassifier","false","true","970","alp","972","cliff","0.22549979388713837","0.4321926534175873","0.04403088986873627","0.03394685685634613","0.7154392600059509","0.8999999761581421","0.019999999552965164","980843.9375","6219.04541015625","542.955078125","0.25372087955474854","0.019999999552965164","0","0.14000000059604645","0.07999999821186066","0","0","0.14000000059604645","0.05999999865889549","1","0.8999999761581421","0","0","0.3999999761581421","0.3799999952316284"
"run_alp(970)_to_volcano(980)","ConvNeXtLClassifier","false","true","970","alp","980","volcano","0.2453192174434662","0.6553768515586853","0.06183435395359993","0.041912250220775604","1.1035346984863281","0.9199999570846558","0.07999999821186066","952501.75","6054.6923828125","529.6140747070312","0.2307567447423935","0.09999999403953552","0.07999999821186066","0.17999999225139618","0.1599999964237213","0","0","0.03999999910593033","0.019999999552965164","1","0.9199999570846558","0","0","0.2199999988079071","0.1599999964237213"
